SETID,SPL_VERSION,RXCUI,RXSTRING,RXTTY
21f18921-e0d7-42ad-8a62-e912711aa8a3,1,1093098,diphenhydrAMINE HCl 25 MG Disintegrating Oral Tablet,PSN
21f18921-e0d7-42ad-8a62-e912711aa8a3,1,1437725,Wal-Som 25 MG Disintegrating Oral Tablet,PSN
21f363e9-f2a9-4f46-981d-47cc48224aae,1,245619,zinc pyrithione 1.2 % Medicated Shampoo,PSN
21fa26f2-0162-4044-aec0-d5360be3f3e0,4,2121950,Kolorz 0.0272 MG/MG Oral Gel,SY
21faa3ec-6c19-d2c4-e063-6394a90a8c4c,1,251407,salicylic acid 0.4 MG/MG Topical Ointment,SCD
21fbd12e-4a12-4ad1-ad01-964cd5ec9996,8,486166,"1.2 ML hyaluronidase, ovine 200 UNT/ML Injection",SCD
21fbd12e-4a12-4ad1-ad01-964cd5ec9996,8,582692,"1.2 ML hyaluronidase, ovine 200 UNT/ML Injection [Vitrase]",SBD
2200ef58-d210-41e6-a535-e8c735507395,2,197737,glibenclamide 1.25 MG Oral Tablet,SY
22014fde-2648-4514-99c5-668481fa12c1,4,1302630,benzyl alcohol 0.1 ML/ML / camphor 5 MG/ML / menthol 2.5 MG/ML Topical Spray,SCD
22014fde-2648-4514-99c5-668481fa12c1,4,1302633,IVY DRY SUPER 10 % / 0.5 % / 0.25 % Topical Spray,PSN
22058b7d-a578-4eaa-a476-ac982337f02a,6,1741905,dapsone 0.075 MG/MG Topical Gel,SCD
22058b7d-a578-4eaa-a476-ac982337f02a,6,1741907,Aczone 0.075 MG/MG Topical Gel,SY
2205bf29-d23c-4ec2-e054-00144ff88e88,1,1726414,dextromethorphan HBr 10 MG / guaiFENesin 50 MG / phenylephrine HCl 5 MG in 5 mL Oral Solution,PSN
220a07b8-5c68-41a3-8705-fd91f14c50b4,13,979434,100 ML Brevibloc 20 MG/ML Injection,SY
220a07b8-5c68-41a3-8705-fd91f14c50b4,13,1736543,250 ML Brevibloc 10 MG/ML Injection,SY
220c8a49-2a52-4660-8ad4-de553bd03226,12,1049568,ethanol 0.61 ML/ML Topical Lotion,SCD
22125054-98e6-47de-a56f-91ca54c318c4,2,1039905,polyethylene glycol 400 0.2 % / polyvinyl alcohol 1.4 % Ophthalmic Solution,PSN
22125054-98e6-47de-a56f-91ca54c318c4,2,1039907,Floril TEARS 0.2 % / 1.4 % Ophthalmic Solution,PSN
2216d799-7f6f-cab7-e063-6294a90a8d6c,1,204935,camphor 10 % Concentrate for Topical Solution,SY
222a1db3-d4b2-58ee-e054-00144ff8d46c,3,1037205,povidone-iodine 1 % Medicated Pad,PSN
222d187b-aae6-410b-baeb-b2bd42f5c676,5,1189781,ASA 81 MG Delayed Release Oral Tablet [Ecotrin],SY
222e661d-e956-441a-a02b-b70e0f05c328,6,261339,Avelox 400 MG Oral Tablet,PSN
222eaeb1-778b-4bd6-801a-13d51eadf111,1,103457,fluocinonide 0.0005 MG/MG Topical Ointment,SCD
2235beb8-cf43-4f3c-8e02-598b54283f04,2,891774,apple allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,891833,banana allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892510,almond allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892587,salmon allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892607,casein (cow milk) allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892619,egg white (Gallus sp) allergenic extract 0.05 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892623,egg yolk (Gallus sp) allergenic extract 0.05 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892631,pork allergenic extract 0.1 GM/ML Injectable Solution,SY
2235beb8-cf43-4f3c-8e02-598b54283f04,2,892668,casein (cow milk) extract 0.05 GM/ML Injectable Solution,SY
2238c70f-b0b5-4755-896b-45b28777b217,8,476271,6-aminocaproic acid 1000 MG Oral Tablet,SCD
2238c70f-b0b5-4755-896b-45b28777b217,8,540540,6-aminocaproic acid 1000 MG Oral Tablet [Amicar],SBD
2238c70f-b0b5-4755-896b-45b28777b217,8,754890,6-aminocaproic acid 250 MG/ML Oral Solution [Amicar],SBD
2239742b-74e1-4bc2-b5a8-15c4758d6f7b,5,861743,glyBURIDE 1.25 MG / metFORMIN HCl 250 MG Oral Tablet,PSN
223d1de8-7940-bbdc-e063-6294a90a51d8,2,1547234,NaHCO3 50 MG/ML Topical Solution,SY
223fd5d4-3bd2-4e45-b72e-699438c32206,13,896244,120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,SCD
223fd5d4-3bd2-4e45-b72e-699438c32206,13,896245,120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],SBD
2243734a-4ea2-a5e5-e063-6294a90aba15,1,2263892,Lido King 4 % Medicated Patch,PSN
2243d4ca-5ca4-54d0-e063-6394a90a3940,1,1486142,colloidal oatmeal 0.02 MG/MG Topical Ointment,SCD
22457862-0f88-4be8-b507-1c8f264269f2,15,240741,clarithromycin 125 MG in 5 mL Oral Suspension,PSN
22457862-0f88-4be8-b507-1c8f264269f2,15,309322,clarithromycin 250 MG in 5 mL Oral Suspension,PSN
22478d32-01c1-4d90-b220-e5fe13d3188e,3,896966,ivermectin 0.0187 MG/MG / praziquantel 0.14 MG/MG Oral Paste,SCD
22478d32-01c1-4d90-b220-e5fe13d3188e,3,896967,EQUIMAX 1.87 % / 14 % Oral Paste,PSN
224af904-38f3-4210-a750-e21006db4c66,1,313888,cefaclor (as cefaclor monohydrate) 50 MG/ML Oral Suspension,SY
2253f6bd-5707-b993-e063-6394a90aa74a,2,1923699,camphor 0.2 % / menthol 1.25 % Topical Spray,PSN
2254450e-4803-b947-e063-6394a90a4624,1,311487,melphalan (as melphalan hydrochloride) 50 MG Injection,SY
22608943-79b1-4795-9231-ac4e166309d2,3,1085745,triamcinolone acetonide 0.1 % Topical Lotion,PSN
226173d4-b6d5-4fe6-b24e-1cc5d1b31c88,2,1247402,ASA 845 MG / Caffeine 65 MG Oral Powder [BC Original Formula],SY
2264fffc-ddcb-4f5b-97ca-52b805a2dbd1,7,312175,oxygen 99.9 % Gas for Inhalation,PSN
2265ef30-253e-11df-8a39-0800200c9a66,45,1657005,40 ML ipilimumab 5 MG/ML Injection,SCD
2265ef30-253e-11df-8a39-0800200c9a66,45,1657007,40 ML ipilimumab 5 MG/ML Injection [Yervoy],SBD
2265ef30-253e-11df-8a39-0800200c9a66,45,1657012,10 ML ipilimumab 5 MG/ML Injection,SCD
2265ef30-253e-11df-8a39-0800200c9a66,45,1657013,10 ML ipilimumab 5 MG/ML Injection [Yervoy],SBD
2267978c-72ad-9229-e063-6394a90a09d0,1,1086259,1 ML Triesence 40 MG/ML Injection,SY
226c6088-9e6b-47ba-8d2d-17094b4a962b,1,1191003,capsaicin 0.00002 MG/MG / menthol 0.004 MG/MG Medicated Patch,SCD
22728e96-efa0-46c1-bdd1-ad89a796d5e3,6,2670293,"ADAMTS13, recombinant-krhn 1500 UNT Injection",PSN
22728e96-efa0-46c1-bdd1-ad89a796d5e3,6,2670300,"ADAMTS13, recombinant-krhn 1500 UNT Injection [Adzynma]",SBD
22728e96-efa0-46c1-bdd1-ad89a796d5e3,6,2670311,"ADAMTS13, recombinant-krhn 500 UNT Injection",PSN
22728e96-efa0-46c1-bdd1-ad89a796d5e3,6,2670313,"ADAMTS13, recombinant-krhn 500 UNT Injection [Adzynma]",SBD
22752a52-463f-9316-e063-6394a90a1f28,2,416910,salicylic acid 3 % Topical Cream,PSN
22756ed8-5e38-784a-e063-6394a90a7c02,1,2693771,miconazole 2 % Topical Cream,PSN
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569564,24 HR lorazepam 1 MG Extended Release Oral Capsule,SCD
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569571,24 HR lorazepam 1 MG Extended Release Oral Capsule [Loreev],SBD
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569573,24 HR lorazepam 2 MG Extended Release Oral Capsule,SCD
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569575,24 HR Loreev XR 2 MG Extended Release Oral Capsule,SY
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569577,24 HR lorazepam 3 MG Extended Release Oral Capsule,SCD
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2569580,24 HR Loreev XR 3 MG Extended Release Oral Capsule,SY
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2594600,24 HR lorazepam 1.5 MG Extended Release Oral Capsule,SCD
227734c1-bf01-9607-73ea-5a1f38a89bd9,4,2594603,24 HR Loreev 1.5 MG Extended Release Oral Capsule,SY
227784a8-ce68-4dd4-8ac5-a65265969677,6,309650,4 ML daunorubicin 5 MG/ML Injection,SCD
227784a8-ce68-4dd4-8ac5-a65265969677,6,2002002,10 ML daunorubicin 5 MG/ML Injection,SCD
227d7f53-d9d3-4298-e054-00144ff8d46c,1,1251011,undecylenic acid 10 % Topical Spray,PSN
227e445c-b03d-44a3-b911-f00d3b2e118f,20,208540,Armour Thyroid (levothyroxine sodium 38 MCG / liothyronine sodium 9 MCG) Oral Tablet,SY
227e7e75-3e7e-5ec3-e054-00144ff8d46c,1,1726835,Tokisan 5 % Topical Spray,PSN
227e9b92-dbae-2178-e054-00144ff88e88,1,806859,benzocaine 5 % Mucosal Spray,PSN
227e9b92-dbae-2178-e054-00144ff88e88,1,1726645,BRONCOVAC # 5 Sore Throat 5 % Mucosal Spray,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586364,vosoritide 0.4 MG Injection,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586369,VOXZOGO 0.4 MG Injection,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586371,vosoritide 0.56 MG Injection,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586373,VOXZOGO 0.56 MG Injection,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586375,vosoritide 1.2 MG Injection,PSN
228e8560-04a4-4bb1-a81f-29531a9e4d27,15,2586377,VOXZOGO 1.2 MG Injection,PSN
2290bbe2-8a88-b94e-e063-6294a90a7e38,1,1089065,ZNO 0.038 MG/MG Topical Ointment,SY
229a7feb-c646-4557-85e5-0832682ab926,5,1429019,menthol 1.8 MG Oral Lozenge,PSN
22a10a54-6a04-48b3-9ec4-b26526183daf,11,692866,iodine povacrylex 0.7 % / isopropyl alcohol 74 % Topical Solution,PSN
22a10a54-6a04-48b3-9ec4-b26526183daf,11,1090522,DuraPrep (iodine 0.7 % / isopropyl alcohol 74 % ) Topical Solution,SY
22a162f7-4408-47c1-a792-a6fbdabdb331,7,413262,chloroxylenol 0.6 % Medicated Liquid Soap,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,105455,trilostane 120 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,313482,trilostane 30 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,313483,trilostane 60 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,861977,trilostane 10 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,861981,Vetoryl 10 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,861983,Vetoryl 30 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,861985,Vetoryl 60 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,1242944,Vetoryl 120 MG Oral Capsule,SY
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,1667270,trilostane 5 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,1667272,VETORYL 5 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,2673425,trilostane 20 MG Oral Capsule,PSN
22a5e838-c9a3-40d2-84cd-15df6ada913b,11,2673427,VETORYL 20 MG Oral Capsule,PSN
22a7ef1d-f505-4fbb-9fe1-9e34e3e2a266,1,313159,SUMAtriptan 5 MG/ACTUAT Nasal Spray,PSN
22a9788c-5a9b-411e-844e-4a0b12d1d095,6,105019,LaMICtal 25 MG Oral Tablet,PSN
22a9788c-5a9b-411e-844e-4a0b12d1d095,6,108782,LaMICtal 200 MG Oral Tablet,PSN
22b0ad6f-7dc9-4153-8122-43a49ec64f53,6,991284,iodine 0.25 % Topical Solution,PSN
22b0ad6f-7dc9-4153-8122-43a49ec64f53,6,991288,Io-Shield 0.25 % Iodine Teat Dip,PSN
22c56f2a-f73c-60e7-e054-00144ff88e88,9,758159,0.3 ML methoxy polyethylene glycol-epoetin beta 0.333 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,758160,0.3 ML methoxy polyethylene glycol-epoetin beta 0.5 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,758162,0.3 ML methoxy polyethylene glycol-epoetin beta 0.667 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,758164,0.3 ML methoxy polyethylene glycol-epoetin beta 0.833 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,758169,0.3 ML methoxy polyethylene glycol-epoetin beta 0.167 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,804171,0.3 ML methoxy polyethylene glycol-epoetin beta 0.25 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591961,0.3 ML methoxy polyethylene glycol-epoetin beta 0.167 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591964,0.3 ML methoxy polyethylene glycol-epoetin beta 0.25 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591967,0.3 ML methoxy polyethylene glycol-epoetin beta 0.333 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591970,0.3 ML methoxy polyethylene glycol-epoetin beta 0.5 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591973,0.3 ML methoxy polyethylene glycol-epoetin beta 0.667 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1591976,0.3 ML methoxy polyethylene glycol-epoetin beta 0.833 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792483,0.3 ML methoxy polyethylene glycol-epoetin beta 0.1 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792485,0.3 ML methoxy polyethylene glycol-epoetin beta 0.1 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792488,0.3 ML methoxy polyethylene glycol-epoetin beta 0.4 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792490,0.3 ML methoxy polyethylene glycol-epoetin beta 0.4 MG/ML Prefilled Syringe [Mircera],SBD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792493,0.6 ML methoxy polyethylene glycol-epoetin beta 0.6 MG/ML Prefilled Syringe,SCD
22c56f2a-f73c-60e7-e054-00144ff88e88,9,1792495,0.6 ML methoxy polyethylene glycol-epoetin beta 0.6 MG/ML Prefilled Syringe [Mircera],SBD
22c6d2db-85af-4a3b-a014-80d901a86717,6,208601,"Maxitrol (neomycin 3.5 MG / polymyxin b 10,000 UNT / dexamethasone 1 MG) per GM Ophthalmic Ointment",SY
22c737d7-ccff-4c00-8ee1-6ab9f4a6b18d,4,1191164,menthol 12 % Medicated Pad,PSN
22c737d7-ccff-4c00-8ee1-6ab9f4a6b18d,4,1235986,Cold Spot 120 MG/ML Medicated Pad,SY
22c80caa-730e-41c4-b772-18a369e76885,4,1085728,triamcinolone acetonide 0.001 MG/MG Oral Paste,SCD
22c8db95-c3db-1770-8086-31356fbabe35,35,314097,FSH 75 UNT / LH 75 UNT Injection,SY
22c8db95-c3db-1770-8086-31356fbabe35,35,753990,Menopur 75 UNT Injection,PSN
22c8db95-c3db-1770-8086-31356fbabe35,35,1807636,2 ML NaCl 9 MG/ML Injection,SY
22ca78b4-f5a3-4144-cf89-5f633acf1e6d,28,829734,50 ML magnesium sulfate 80 MG/ML Injection,SCD
22ca78b4-f5a3-4144-cf89-5f633acf1e6d,28,1658259,50 ML magnesium sulfate 40 MG/ML Injection,SCD
22ca78b4-f5a3-4144-cf89-5f633acf1e6d,28,1658262,100 ML magnesium sulfate 40 MG/ML Injection,SCD
22ca78b4-f5a3-4144-cf89-5f633acf1e6d,28,1658264,500 ML magnesium sulfate 40 MG/ML Injection,SCD
22ca78b4-f5a3-4144-cf89-5f633acf1e6d,28,1658265,1000 ML magnesium sulfate 40 MG/ML Injection,SCD
22cfceff-0429-466f-a015-33cfdc505d44,13,1800500,Tri-Mili 28 Day Pack,PSN
22d516d0-da22-4e3b-a4a5-135b009bc968,2,1797883,azelastine HCl 205.5 MCG/ACTUAT Metered Dose Nasal Spray,PSN
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,1091155,24 HR methylphenidate hydrochloride 18 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,1091170,24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,1091185,24 HR methylphenidate hydrochloride 36 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,1091210,24 HR methylphenidate hydrochloride 54 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2052826,24 HR Relexxii 72 MG Extended Release Oral Tablet,SY
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2605796,24 HR methylphenidate hydrochloride 63 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2605798,24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Tablet,SCD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2605943,24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Tablet [Relexxii],SBD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2605946,24 HR methylphenidate hydrochloride 63 MG Extended Release Oral Tablet [Relexxii],SBD
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2668496,24 HR Relexxii 18 MG Extended Release Oral Tablet,SY
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2668499,24 HR Relexxii 27 MG Extended Release Oral Tablet,SY
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2668502,24 HR Relexxii 36 MG Extended Release Oral Tablet,SY
22d5fa47-b5b9-4fd9-980c-4eb88e95ae5d,18,2668505,24 HR Relexxii 54 MG Extended Release Oral Tablet,SY
22d67228-6c24-47ca-afc7-52ef279520a0,5,2592953,2 ML nalmefene 1 MG/ML Injection,SCD
22d67228-6c24-47ca-afc7-52ef279520a0,5,2672926,1 ML nalmefene 0.1 MG/ML Injection,SCD
22dd75d6-f89a-44f7-8ca6-b64c4e9806dd,18,197973,methylPREDNISolone 8 MG Oral Tablet,PSN
22dd75d6-f89a-44f7-8ca6-b64c4e9806dd,18,328161,methylPREDNISolone 16 MG Oral Tablet,PSN
22e5d50a-a772-4e90-82f8-b49ecdf91610,2,311359,ethinyl estradiol 0.03 MG / norgestrel 0.3 MG Oral Tablet,SCD
22e5d50a-a772-4e90-82f8-b49ecdf91610,2,749786,eth estra-norgestrel 0.03-0.3 MG (21) Oral Tablet / Inert 1 MG (7) Oral Tablet 28 Day Pack,PSN
22e5d50a-a772-4e90-82f8-b49ecdf91610,2,750265,Cryselle 28 Day Pack,PSN
22ead982-2073-4df2-bc18-a2389f9425dd,7,1491648,Clear Proof Acne Medication 20 MG/ML Topical Solution,SY
22eaf210-ff25-4bec-a6d4-65c711d2917f,4,1663735,ethanol 0.8 ML/ML Topical Foam,SCD
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,867561,maropitant (as maropitant citrate) 16 MG Oral Tablet,SY
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,867569,maropitant (as maropitant citrate) 160 MG Oral Tablet,SY
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,867573,maropitant (as maropitant citrate) 24 MG Oral Tablet,SY
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,867577,maropitant (as maropitant citrate) 60 MG Oral Tablet,SY
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,2691290,Emeprev 16 MG Oral Tablet,PSN
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,2691292,Emeprev 160 MG Oral Tablet,PSN
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,2691294,Emeprev 24 MG Oral Tablet,PSN
22f27ed4-e879-4ed6-8ff0-6369d62ff0ff,1,2691296,Emeprev 60 MG Oral Tablet,PSN
22f3fe8f-e12a-4a5f-9fb3-2b6cc94c8573,2,1604338,"sodium phosphate, dibasic 2.7 GM / sodium phosphate, monobasic 7.2 GM per 45 ML Oral Solution",SY
2300db48-477f-4357-8de9-f723737071b4,10,809477,silodosin 8 MG Oral Capsule,PSN
2300db48-477f-4357-8de9-f723737071b4,10,826612,silodosin 4 MG Oral Capsule,PSN
230484a8-408c-dcc1-d0c4-d9dd9a46831b,11,581531,tigecycline 50 MG Injection,PSN
2308f4e8-21c8-49c1-a5b8-deb8610bac6a,13,2590672,PEMEtrexed 25 MG/ML Injectable Solution,PSN
2308f4e8-21c8-49c1-a5b8-deb8610bac6a,13,2590677,Pemfexy 25 MG/ML Injectable Solution,PSN
230d66fc-f62c-42a6-adb3-0a0f879c8ad4,6,197316,albuterol 2 MG (as albuterol sulfate 2.4 MG) Oral Tablet,SY
230d66fc-f62c-42a6-adb3-0a0f879c8ad4,6,197318,albuterol 4 MG (as albuterol sulfate 4.8 MG) Oral Tablet,SY
230e4596-2a9b-4d55-b0a0-0cabbcff5289,20,1596778,14 ACTUAT budesonide 2 MG/ACTUAT Rectal Foam [Uceris],SBD
230e4596-2a9b-4d55-b0a0-0cabbcff5289,20,1596779,14 ACTUAT budesonide 2 MG/ACTUAT Rectal Foam,SCD
2311836b-de63-4e8c-a021-600c40110024,1,885880,24 HR clonidine 0.17 MG Extended Release Oral Tablet,SCD
23126370-8d6a-4027-bd8f-860e2776ba3a,25,311204,ICNZ 100 MG Oral Capsule,SY
23151965-3ccd-49e0-a072-effc6c2efdac,3,891657,brazil nut allergenic extract 0.1 GM/ML Injectable Solution,SY
23151965-3ccd-49e0-a072-effc6c2efdac,3,892371,carrot allergenic extract 0.1 GM/ML Injectable Solution,SY
23151965-3ccd-49e0-a072-effc6c2efdac,3,892375,celery allergenic extract 0.1 GM/ML Injectable Solution,SY
23151965-3ccd-49e0-a072-effc6c2efdac,3,892529,Anacardium occidentale allergenic extract 0.1 GM/ML Injectable Solution,SY
23151965-3ccd-49e0-a072-effc6c2efdac,3,892550,corn allergenic extract 0.1 GM/ML Injectable Solution,SY
2315d6e5-144d-4163-9711-f855c759cf8e,1,993567,24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet,SCD
2315d6e5-144d-4163-9711-f855c759cf8e,1,993569,24 HR Aplenzin 348 MG Extended Release Oral Tablet,SY
23177e6a-0903-4b2e-b5ac-f3d929bb782d,2,1052475,triclosan 0.025 % Medicated Liquid Soap,PSN
231da0d9-b994-5201-e063-6394a90a78c6,1,1724481,NP Thyroid (levothyroxine sodium 38 MCG / liothyronine sodium 9 MCG) Oral Tablet,SY
23223821-4fa0-5d99-e063-6394a90af0e5,1,1661740,dextromethorphan HBr 20 MG / guaiFENesin 400 MG Oral Capsule,PSN
232a4c76-1a0c-2f4b-e063-6394a90a8849,1,2694729,camphor 0.031 MG/MG / capsaicin 0.00025 MG/MG / menthol 0.06 MG/MG Medicated Patch,SCD
2335950c-be3b-4248-ad04-e9763aee47d2,16,1599803,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD
2335950c-be3b-4248-ad04-e9763aee47d2,16,1599805,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD
2335950c-be3b-4248-ad04-e9763aee47d2,16,1805420,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule,SCD
2335950c-be3b-4248-ad04-e9763aee47d2,16,1805425,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule,SCD
23395673-116d-4a8e-b0ce-59f9ca5b3daf,3,486501,esomeprazole 40 MG (as esomeprazole sodium 42.5 MG) Injection,SY
2344ae7a-c2f0-433b-9133-1dcb16bb18a0,7,312071,octreotide (as octreotide acetate) 1000 MCG/ML Injectable Solution,SY
2344ae7a-c2f0-433b-9133-1dcb16bb18a0,7,314152,octreotide (as octreotide acetate) 200 MCG/ML Injectable Solution,SY
23466565-6c73-2047-6f6f-64204d616e23,1,1148478,24 HR tramadol hydrochloride 100 MG Extended Release Oral Capsule,SCD
23466565-6c73-2047-6f6f-64204d616e23,1,1148485,24 HR tramadol hydrochloride 200 MG Extended Release Oral Capsule,SCD
23466565-6c73-2047-6f6f-64204d616e23,1,1148489,24 HR tramadol hydrochloride 300 MG Extended Release Oral Capsule,SCD
2347f0b8-d463-422d-8583-65624d9a1a91,6,199864,benzocaine 20 % / menthol 0.5 % Topical Spray,PSN
2347f0b8-d463-422d-8583-65624d9a1a91,6,763484,Dermoplast 20 % / 0.5 % Topical Spray,PSN
2348f06e-8004-4040-832e-e9e86a39f905,14,2110616,caplacizumab-yhdp 11 MG Injection,PSN
2348f06e-8004-4040-832e-e9e86a39f905,14,2110618,Cablivi 11 MG Injection,PSN
234a2447-90a7-4b8a-a344-7eef1e5daa6a,2,1020510,Bromday 0.09 % Ophthalmic Solution,PSN
234ad5c5-31bb-47e7-a29b-bcd079de2aeb,1,1148408,camphor 3 % / menthol 2.6 % Topical Lotion,PSN
234ad5c5-31bb-47e7-a29b-bcd079de2aeb,1,1148412,Inflammation OTC Deep Pain Care (camphor 3 % / menthol 2.6 % ) Topical Lotion,PSN
23520534-b659-c930-e063-6394a90a1d13,2,2694118,undecylenic acid 0.08 MG/MG Medicated Patch,SCD
235a44e1-8ef0-4310-9055-7c4eb9c319c2,3,1546238,sodium monofluorophosphate 0.0088 MG/MG Toothpaste,SCD
235a6d2b-7302-410c-be35-4d5ff7bbdfce,6,1370205,dextromethorphan HBr 5 MG / guaiFENesin 50 MG / phenylephrine HCl 2.5 MG in 5 mL Oral Solution,PSN
235b5625-570d-3fba-e063-6394a90aa2d1,3,2694309,1 ML testosterone cypionate 200 MG/ML Prefilled Syringe,SCD
235b5625-570d-3fba-e063-6394a90aa2d1,3,2694316,1 ML testosterone cypionate 200 MG/ML Prefilled Syringe [Azmiro],SBD
